"","random.stat","random.pval","obs.pval","obs.stat","label","mean_numeric","sd_numeric"
"13763",-1.91781378861851,0.343656343656344,0.0361739512667843,-2.10703398207445,"AA=0.9, BB=0.9, r=0.75",2.194,1.54179059423546
"13764",-0.419077273079665,0.645354645354645,0.409811677025249,-0.824980405811111,"AA=0.9, BB=0.9, r=0.75",2.018,1.30271644661475
"13765",-1.82114279921536,0.6003996003996,0.203509706350761,1.27331846683809,"AA=0.9, BB=0.9, r=0.75",2.1,1.42198596623748
"13766",-2.28953383089842,0.0549450549450549,0.0046873274138211,-2.87157481273995,"AA=0.9, BB=0.9, r=0.75",1.846,1.2827997311742
"13767",0.823455728038168,0.883116883116883,0.757065280172666,-0.309597453852287,"AA=0.9, BB=0.9, r=0.75",2.124,1.39445796854982
"13768",-1.72959443559688,0.046953046953047,0.000023948886655061,-4.268212799651,"AA=0.9, BB=0.9, r=0.75",2.35,1.49129068118579
"13769",-2.42482044516926,0.216783216783217,0.00459287474803571,-2.85375362677203,"AA=0.9, BB=0.9, r=0.75",2.336,1.34563198940193
"13770",-4.27523780481888,0.101898101898102,0.000000142573955866245,-5.3391102803391,"AA=0.9, BB=0.9, r=0.75",1.902,1.45624080239125
"13771",1.3442049805812,0.0689310689310689,0.0000522049456798583,4.10139877607709,"AA=0.9, BB=0.9, r=0.75",2.05,1.35911529635184
"13772",0.597220374710316,0.242757242757243,0.00306347667725126,-2.98080766928945,"AA=0.9, BB=0.9, r=0.75",2.244,1.5366152324982
"13773",-0.977543512213047,0.27972027972028,0.0273818148000268,-2.21403615411412,"AA=0.9, BB=0.9, r=0.75",1.982,1.40912997789032
"13774",-1.67661258549621,0.337662337662338,0.0309504406724227,-2.16392702215395,"AA=0.9, BB=0.9, r=0.75",1.894,1.22382985706269
"13775",0.0238306380409953,0.741258741258741,0.361496492728836,-0.913409773712607,"AA=0.9, BB=0.9, r=0.75",2.06,1.4915930072908
"13776",-2.75616998162567,0.03996003996004,0.00000263068678861413,4.75563775932293,"AA=0.9, BB=0.9, r=0.75",2.116,1.55801116735253
"13777",-0.667163677309372,0.128871128871129,0.00338595099001502,-2.95116820386051,"AA=0.9, BB=0.9, r=0.75",2.85,1.55187519899847
"13778",1.1576550043467,0.222777222777223,0.000714926954563159,3.40505956164949,"AA=0.9, BB=0.9, r=0.75",2.268,1.54302879939148
"13779",1.50094172585547,0.324675324675325,0.0210058862193191,-2.31596615760481,"AA=0.9, BB=0.9, r=0.75",2.256,1.4361717092175
"13780",-2.89197920278132,0.0719280719280719,0.000131761622791276,-3.85401101158588,"AA=0.9, BB=0.9, r=0.75",2.13,1.38742563757471
"13781",-0.503966991510375,0.602397602397602,0.355251682435637,0.926393612054723,"AA=0.9, BB=0.9, r=0.75",1.828,1.31066841855857
"13782",2.27284000631364,0.318681318681319,0.0233229756393542,2.27544485454322,"AA=0.9, BB=0.9, r=0.75",2.208,1.41447427511069
"13783",2.9897535354761,0.823176823176823,0.614497129387104,0.504061110241357,"AA=0.9, BB=0.9, r=0.75",2.148,1.48137941457949
"13784",0.956436317934597,0.438561438561439,0.0469286636269913,-1.99191791551115,"AA=0.9, BB=0.9, r=0.75",1.816,1.21535928695707
"13785",-3.03117280788981,0.61038961038961,0.275201445492002,1.09310877382772,"AA=0.9, BB=0.9, r=0.75",2.552,1.47907786904049
"13786",2.54643585325119,0.0969030969030969,0.000142352352437946,3.83611061430135,"AA=0.9, BB=0.9, r=0.75",1.842,1.28387408468691
"13787",0.894979638990596,0.621378621378621,0.370694534161784,0.896358095229013,"AA=0.9, BB=0.9, r=0.75",1.972,1.33069813069308
"13788",2.63074186931514,0.150849150849151,0.0000338206814507144,4.1946526744832,"AA=0.9, BB=0.9, r=0.75",1.446,1.18739370371214
"13789",4.36482885542957,0.134865134865135,0.0000870803112842402,3.96244173597735,"AA=0.9, BB=0.9, r=0.75",1.76,1.3907798305534
"13790",1.19930288024366,0.477522477522478,0.120776726085159,1.5547197282914,"AA=0.9, BB=0.9, r=0.75",2.216,1.29796511002943
"13791",-1.35711144089044,0.527472527472527,0.165850516068804,-1.3879412133046,"AA=0.9, BB=0.9, r=0.75",2.044,1.52535813331484
"13792",-1.99425184433506,0.775224775224775,0.494946673575483,-0.683100949535761,"AA=0.9, BB=0.9, r=0.75",1.988,1.3592465200266
"13793",0.581547974809044,0.281718281718282,0.00745632009681601,2.6882256325001,"AA=0.9, BB=0.9, r=0.75",2.128,1.41973493814486
"13794",-0.161285789873751,0.331668331668332,0.0280317260341331,2.20526264387294,"AA=0.9, BB=0.9, r=0.75",1.992,1.53121691817358
"13795",-1.56427436012331,0.533466533466533,0.264181979169573,1.11794658529824,"AA=0.9, BB=0.9, r=0.75",1.382,1.11829207021628
